RouteID,CustomerId,StopSequence,ETA,ETD
ed2af5ea-62d2-453b-be63-7f2930283706,21420,1,07:24:00,08:24:00
ed2af5ea-62d2-453b-be63-7f2930283706,21551,1,08:38:00,09:38:00
ed2af5ea-62d2-453b-be63-7f2930283706,21468,1,09:39:00,10:39:00
ed2af5ea-62d2-453b-be63-7f2930283706,21413,1,10:41:00,11:41:00
ed2af5ea-62d2-453b-be63-7f2930283706,21419,1,11:42:00,12:42:00
ed2af5ea-62d2-453b-be63-7f2930283706,21435,1,12:45:00,13:45:00
ed2af5ea-62d2-453b-be63-7f2930283706,21386,1,13:54:00,14:54:00
ed2af5ea-62d2-453b-be63-7f2930283706,21465,1,14:58:00,15:58:00
ed2af5ea-62d2-453b-be63-7f2930283706,21424,1,16:00:00,17:00:00
7708f96d-9543-422a-8be7-be2830fc44e2,21605,1,07:00:00,08:00:00
7708f96d-9543-422a-8be7-be2830fc44e2,21564,1,08:06:00,09:06:00
7708f96d-9543-422a-8be7-be2830fc44e2,21604,1,09:18:00,10:18:00
7708f96d-9543-422a-8be7-be2830fc44e2,21608,1,10:32:00,11:32:00
7708f96d-9543-422a-8be7-be2830fc44e2,21580,1,11:43:00,12:43:00
7708f96d-9543-422a-8be7-be2830fc44e2,21595,1,12:51:00,13:51:00
7708f96d-9543-422a-8be7-be2830fc44e2,21560,1,13:54:00,14:54:00
7708f96d-9543-422a-8be7-be2830fc44e2,21619,1,14:58:00,15:58:00
7708f96d-9543-422a-8be7-be2830fc44e2,21566,1,16:00:00,17:00:00
afa7535f-ae55-4a73-acbc-66ccf0a30764,21618,1,08:13:00,09:13:00
afa7535f-ae55-4a73-acbc-66ccf0a30764,21594,1,09:22:00,10:22:00
afa7535f-ae55-4a73-acbc-66ccf0a30764,21556,1,10:30:00,11:30:00
afa7535f-ae55-4a73-acbc-66ccf0a30764,21557,1,11:45:00,12:45:00
afa7535f-ae55-4a73-acbc-66ccf0a30764,21567,1,12:56:00,13:56:00
afa7535f-ae55-4a73-acbc-66ccf0a30764,21579,1,13:57:00,14:57:00
afa7535f-ae55-4a73-acbc-66ccf0a30764,21600,1,14:59:00,15:59:00
afa7535f-ae55-4a73-acbc-66ccf0a30764,21565,1,16:00:00,17:00:00
fe66bcce-86a6-4f6c-b9dd-1c7aa793dca5,21585,1,07:31:00,08:31:00
fe66bcce-86a6-4f6c-b9dd-1c7aa793dca5,21583,1,08:40:00,09:40:00
fe66bcce-86a6-4f6c-b9dd-1c7aa793dca5,21614,1,09:41:00,10:41:00
fe66bcce-86a6-4f6c-b9dd-1c7aa793dca5,21612,1,10:41:00,11:41:00
fe66bcce-86a6-4f6c-b9dd-1c7aa793dca5,21613,1,11:51:00,12:51:00
fe66bcce-86a6-4f6c-b9dd-1c7aa793dca5,21599,1,12:53:00,13:53:00
fe66bcce-86a6-4f6c-b9dd-1c7aa793dca5,21569,1,13:53:00,14:53:00
fe66bcce-86a6-4f6c-b9dd-1c7aa793dca5,21563,1,14:56:00,15:56:00
fe66bcce-86a6-4f6c-b9dd-1c7aa793dca5,21582,1,16:00:00,17:00:00
cb9af2a6-f364-48f2-a89b-9f750b17dece,21611,1,07:39:00,08:39:00
cb9af2a6-f364-48f2-a89b-9f750b17dece,21232,1,08:48:00,09:48:00
cb9af2a6-f364-48f2-a89b-9f750b17dece,21283,1,10:03:00,11:03:00
cb9af2a6-f364-48f2-a89b-9f750b17dece,21275,1,11:06:00,12:06:00
cb9af2a6-f364-48f2-a89b-9f750b17dece,21271,1,12:12:00,13:12:00
cb9af2a6-f364-48f2-a89b-9f750b17dece,21241,1,13:22:00,14:22:00
cb9af2a6-f364-48f2-a89b-9f750b17dece,21226,1,14:45:00,15:45:00
cb9af2a6-f364-48f2-a89b-9f750b17dece,21233,1,16:00:00,17:00:00
b68fce0a-7b8f-4111-abd7-534111685803,21245,1,07:06:00,08:06:00
b68fce0a-7b8f-4111-abd7-534111685803,21574,1,08:12:00,09:12:00
b68fce0a-7b8f-4111-abd7-534111685803,21573,1,09:12:00,10:12:00
b68fce0a-7b8f-4111-abd7-534111685803,21561,1,10:16:00,11:16:00
b68fce0a-7b8f-4111-abd7-534111685803,21606,1,11:21:00,12:21:00
b68fce0a-7b8f-4111-abd7-534111685803,21584,1,12:23:00,13:23:00
b68fce0a-7b8f-4111-abd7-534111685803,21588,1,13:29:00,14:29:00
b68fce0a-7b8f-4111-abd7-534111685803,21596,1,14:46:00,15:46:00
b68fce0a-7b8f-4111-abd7-534111685803,21236,1,16:00:00,17:00:00
881cf78a-a0e3-4f2a-8804-fcbf42ddcde0,21575,1,10:19:00,11:19:00
881cf78a-a0e3-4f2a-8804-fcbf42ddcde0,21601,1,11:23:00,12:23:00
881cf78a-a0e3-4f2a-8804-fcbf42ddcde0,21617,1,12:23:00,13:23:00
881cf78a-a0e3-4f2a-8804-fcbf42ddcde0,21559,1,13:29:00,14:29:00
881cf78a-a0e3-4f2a-8804-fcbf42ddcde0,21615,1,14:56:00,15:56:00
881cf78a-a0e3-4f2a-8804-fcbf42ddcde0,21576,1,16:00:00,17:00:00
3c503114-af3e-4c9a-ac2e-8754abaf5e38,21589,1,07:22:00,08:22:00
3c503114-af3e-4c9a-ac2e-8754abaf5e38,21603,1,08:27:00,09:27:00
3c503114-af3e-4c9a-ac2e-8754abaf5e38,21577,1,09:32:00,10:32:00
3c503114-af3e-4c9a-ac2e-8754abaf5e38,21609,1,10:46:00,11:46:00
3c503114-af3e-4c9a-ac2e-8754abaf5e38,21590,1,11:53:00,12:53:00
3c503114-af3e-4c9a-ac2e-8754abaf5e38,21621,1,12:55:00,13:55:00
3c503114-af3e-4c9a-ac2e-8754abaf5e38,21571,1,13:57:00,14:57:00
3c503114-af3e-4c9a-ac2e-8754abaf5e38,21587,1,14:59:00,15:59:00
3c503114-af3e-4c9a-ac2e-8754abaf5e38,21586,1,16:00:00,17:00:00
fe0bf41b-7f17-4a9b-9bad-b7cbb2f0f705,21592,1,07:31:00,08:31:00
fe0bf41b-7f17-4a9b-9bad-b7cbb2f0f705,21607,1,08:32:00,09:32:00
fe0bf41b-7f17-4a9b-9bad-b7cbb2f0f705,21562,1,09:35:00,10:35:00
fe0bf41b-7f17-4a9b-9bad-b7cbb2f0f705,21602,1,10:38:00,11:38:00
fe0bf41b-7f17-4a9b-9bad-b7cbb2f0f705,21610,1,11:39:00,12:39:00
fe0bf41b-7f17-4a9b-9bad-b7cbb2f0f705,21593,1,12:43:00,13:43:00
fe0bf41b-7f17-4a9b-9bad-b7cbb2f0f705,21598,1,13:54:00,14:54:00
fe0bf41b-7f17-4a9b-9bad-b7cbb2f0f705,21581,1,14:54:00,15:54:00
fe0bf41b-7f17-4a9b-9bad-b7cbb2f0f705,21570,1,16:00:00,17:00:00
6b18ba6c-34d9-4cff-8fcb-602bb2a20ab2,21572,1,08:32:00,09:32:00
6b18ba6c-34d9-4cff-8fcb-602bb2a20ab2,21591,1,09:37:00,10:37:00
6b18ba6c-34d9-4cff-8fcb-602bb2a20ab2,21616,1,10:45:00,11:45:00
6b18ba6c-34d9-4cff-8fcb-602bb2a20ab2,21597,1,11:45:00,12:45:00
6b18ba6c-34d9-4cff-8fcb-602bb2a20ab2,21620,1,12:45:00,13:45:00
6b18ba6c-34d9-4cff-8fcb-602bb2a20ab2,21558,1,13:45:00,14:45:00
6b18ba6c-34d9-4cff-8fcb-602bb2a20ab2,21568,1,14:49:00,15:49:00
6b18ba6c-34d9-4cff-8fcb-602bb2a20ab2,21578,1,16:00:00,17:00:00
